geneID,pathway,species,keggID,include,ensemblID
PIK3R2,Thyroid hormone signaling pathway,Homo sapiens,hsa04919,TRUE,ENSG00000105647
PIK3R2,Sphingolipid signaling pathway,Homo sapiens,hsa04071,TRUE,ENSG00000105647
PIK3R2,Natural killer cell mediated cytotoxicity,Homo sapiens,hsa04650,TRUE,ENSG00000105647
PIK3R2,Fc gamma R-mediated phagocytosis,Homo sapiens,hsa04666,TRUE,ENSG00000105647
PIK3R2,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000105647
PIK3R2,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000105647
PIK3R2,ErbB signaling pathway,Homo sapiens,hsa04012,TRUE,ENSG00000105647
PIK3R2,VEGF signaling pathway,Homo sapiens,hsa04370,TRUE,ENSG00000105647
PIK3R2,Fc epsilon RI signaling pathway,Homo sapiens,hsa04664,TRUE,ENSG00000105647
PIK3R2,B cell receptor signaling pathway,Homo sapiens,hsa04662,TRUE,ENSG00000105647
PIK3R2,T cell receptor signaling pathway,Homo sapiens,hsa04660,TRUE,ENSG00000105647
PIK3R2,Neurotrophin signaling pathway,Homo sapiens,hsa04722,TRUE,ENSG00000105647
PIK3R2,Prolactin signaling pathway,Homo sapiens,hsa04917,TRUE,ENSG00000105647
PIK3R2,FoxO signaling pathway,Homo sapiens,hsa04068,TRUE,ENSG00000105647
PIK3R2,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000105647
PIK3R2,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000105647
PIK3R2,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000105647
PIK3R2,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000105647
PIK3R2,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000105647
PIK3R2,Apoptosis,Homo sapiens,hsa04210,TRUE,ENSG00000105647
PIK3R2,Osteoclast differentiation,Homo sapiens,hsa04380,TRUE,ENSG00000105647
PIK3R2,TNF signaling pathway,Homo sapiens,hsa04668,TRUE,ENSG00000105647
PIK3R2,Toll-like receptor signaling pathway,Homo sapiens,hsa04620,TRUE,ENSG00000105647
PIK3R2,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000105647
PIK3R2,Progesterone-mediated oocyte maturation,Homo sapiens,hsa04914,TRUE,ENSG00000105647
PIK3R2,Leukocyte transendothelial migration,Homo sapiens,hsa04670,TRUE,ENSG00000105647
PIK3R3,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000117461
PIK3R3,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000117461
PIK3R3,Inflammatory mediator regulation of TRP channels,Homo sapiens,hsa04750,TRUE,ENSG00000117461
PIK3R3,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000117461
PIK3R3,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000117461
PIK3R3,Adrenergic signaling in cardiomyocytes,Homo sapiens,hsa04261,TRUE,ENSG00000117461
PIK3R3,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000117461
PIK3R3,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000117461
PIK3R3,Platelet activation,Homo sapiens,hsa04611,TRUE,ENSG00000117461
PIK3R3,Chemokine signaling pathway,Homo sapiens,hsa04062,TRUE,ENSG00000117461
PIK3R3,Cholinergic synapse,Homo sapiens,hsa04725,TRUE,ENSG00000117461
PIK3R3,Estrogen signaling pathway,Homo sapiens,hsa04915,TRUE,ENSG00000117461
PIK3R3,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000117461
PIK3R3,Longevity regulating pathway - multiple species,Homo sapiens,hsa04213,TRUE,ENSG00000117461
PIK3R3,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000117461
PIK3R3,AMPK signaling pathway,Homo sapiens,hsa04152,TRUE,ENSG00000117461
PIK3R3,mTOR signaling pathway,Homo sapiens,hsa04150,TRUE,ENSG00000117461
PIK3R3,Aldosterone-regulated sodium reabsorption,Homo sapiens,hsa04960,TRUE,ENSG00000117461
PIK3R3,Carbohydrate digestion and absorption,Homo sapiens,hsa04973,TRUE,ENSG00000117461
PIK3R3,Thyroid hormone signaling pathway,Homo sapiens,hsa04919,TRUE,ENSG00000117461
PIK3R3,Sphingolipid signaling pathway,Homo sapiens,hsa04071,TRUE,ENSG00000117461
PIK3R3,Natural killer cell mediated cytotoxicity,Homo sapiens,hsa04650,TRUE,ENSG00000117461
PIK3R3,Fc gamma R-mediated phagocytosis,Homo sapiens,hsa04666,TRUE,ENSG00000117461
PIK3R3,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000117461
PIK3R3,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000117461
PIK3R3,ErbB signaling pathway,Homo sapiens,hsa04012,TRUE,ENSG00000117461
PIK3R3,VEGF signaling pathway,Homo sapiens,hsa04370,TRUE,ENSG00000117461
PIK3R3,Fc epsilon RI signaling pathway,Homo sapiens,hsa04664,TRUE,ENSG00000117461
PIK3R3,B cell receptor signaling pathway,Homo sapiens,hsa04662,TRUE,ENSG00000117461
PIK3R3,T cell receptor signaling pathway,Homo sapiens,hsa04660,TRUE,ENSG00000117461
PIK3R3,Neurotrophin signaling pathway,Homo sapiens,hsa04722,TRUE,ENSG00000117461
PIK3R3,Prolactin signaling pathway,Homo sapiens,hsa04917,TRUE,ENSG00000117461
PIK3R3,FoxO signaling pathway,Homo sapiens,hsa04068,TRUE,ENSG00000117461
PIK3R3,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000117461
PIK3R3,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000117461
PIK3R3,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000117461
PIK3R3,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000117461
PIK3R3,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000117461
PIK3R3,Apoptosis,Homo sapiens,hsa04210,TRUE,ENSG00000117461
PIK3R3,Osteoclast differentiation,Homo sapiens,hsa04380,TRUE,ENSG00000117461
PIK3R3,TNF signaling pathway,Homo sapiens,hsa04668,TRUE,ENSG00000117461
PIK3R3,Toll-like receptor signaling pathway,Homo sapiens,hsa04620,TRUE,ENSG00000117461
PIK3R3,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000117461
PIK3R3,Progesterone-mediated oocyte maturation,Homo sapiens,hsa04914,TRUE,ENSG00000117461
PIK3R3,Leukocyte transendothelial migration,Homo sapiens,hsa04670,TRUE,ENSG00000117461
PIK3R4,Regulation of autophagy,Homo sapiens,hsa04140,TRUE,ENSG00000196455
PIK3R5,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000141506
PIK3R5,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000141506
PIK3R5,Inflammatory mediator regulation of TRP channels,Homo sapiens,hsa04750,TRUE,ENSG00000141506
PIK3R5,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000141506
PIK3R5,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000141506
PIK3R5,Adrenergic signaling in cardiomyocytes,Homo sapiens,hsa04261,TRUE,ENSG00000141506
PIK3R5,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000141506
PIK3R5,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000141506
PIK3R5,Platelet activation,Homo sapiens,hsa04611,TRUE,ENSG00000141506
PIK3R5,Chemokine signaling pathway,Homo sapiens,hsa04062,TRUE,ENSG00000141506
PIK3R5,Cholinergic synapse,Homo sapiens,hsa04725,TRUE,ENSG00000141506
PIK3R5,Estrogen signaling pathway,Homo sapiens,hsa04915,TRUE,ENSG00000141506
PIK3R5,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000141506
PIK3R5,Longevity regulating pathway - multiple species,Homo sapiens,hsa04213,TRUE,ENSG00000141506
PIK3R5,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000141506
PIK3R5,AMPK signaling pathway,Homo sapiens,hsa04152,TRUE,ENSG00000141506
PIK3R5,mTOR signaling pathway,Homo sapiens,hsa04150,TRUE,ENSG00000141506
PIK3R5,Aldosterone-regulated sodium reabsorption,Homo sapiens,hsa04960,TRUE,ENSG00000141506
PIK3R5,Carbohydrate digestion and absorption,Homo sapiens,hsa04973,TRUE,ENSG00000141506
PIK3R5,Thyroid hormone signaling pathway,Homo sapiens,hsa04919,TRUE,ENSG00000141506
PIK3R5,Sphingolipid signaling pathway,Homo sapiens,hsa04071,TRUE,ENSG00000141506
PIK3R5,Natural killer cell mediated cytotoxicity,Homo sapiens,hsa04650,TRUE,ENSG00000141506
PIK3R5,Fc gamma R-mediated phagocytosis,Homo sapiens,hsa04666,TRUE,ENSG00000141506
PIK3R5,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000141506
PIK3R5,HIF-1 signaling pathway,Homo sapiens,hsa04066,TRUE,ENSG00000141506
PIK3R5,ErbB signaling pathway,Homo sapiens,hsa04012,TRUE,ENSG00000141506
PIK3R5,VEGF signaling pathway,Homo sapiens,hsa04370,TRUE,ENSG00000141506
PIK3R5,Fc epsilon RI signaling pathway,Homo sapiens,hsa04664,TRUE,ENSG00000141506
PIK3R5,B cell receptor signaling pathway,Homo sapiens,hsa04662,TRUE,ENSG00000141506
PIK3R5,T cell receptor signaling pathway,Homo sapiens,hsa04660,TRUE,ENSG00000141506
PIK3R5,Neurotrophin signaling pathway,Homo sapiens,hsa04722,TRUE,ENSG00000141506
PIK3R5,Prolactin signaling pathway,Homo sapiens,hsa04917,TRUE,ENSG00000141506
PIK3R5,FoxO signaling pathway,Homo sapiens,hsa04068,TRUE,ENSG00000141506
PIK3R5,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000141506
PIK3R5,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000141506
PIK3R5,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000141506
PIK3R5,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000141506
PIK3R5,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000141506
PIK3R5,Apoptosis,Homo sapiens,hsa04210,TRUE,ENSG00000141506
PIK3R5,Osteoclast differentiation,Homo sapiens,hsa04380,TRUE,ENSG00000141506
PIK3R5,TNF signaling pathway,Homo sapiens,hsa04668,TRUE,ENSG00000141506
PIK3R5,Toll-like receptor signaling pathway,Homo sapiens,hsa04620,TRUE,ENSG00000141506
PIK3R5,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000141506
PIK3R5,Progesterone-mediated oocyte maturation,Homo sapiens,hsa04914,TRUE,ENSG00000141506
PIK3R5,Leukocyte transendothelial migration,Homo sapiens,hsa04670,TRUE,ENSG00000141506
PIKFYVE,Phagosome,Homo sapiens,hsa04145,TRUE,ENSG00000115020
PIKFYVE,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000115020
PIKFYVE,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000115020
PIKFYVE,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000115020
PIM1,Jak-STAT signaling pathway,Homo sapiens,hsa04630,TRUE,ENSG00000137193
PIN1,RIG-I-like receptor signaling pathway,Homo sapiens,hsa04622,TRUE,ENSG00000127445
PIP4K2A,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000150867
PIP4K2A,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000150867
PIP4K2A,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000150867
PIP4K2B,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000276293
PIP4K2B,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000276293
PIP4K2B,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000276293
PIP4K2C,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000166908
PIP4K2C,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000166908
PIP4K2C,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000166908
PIP5K1A,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000143398
PIP5K1A,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000143398
PIP5K1A,Fc gamma R-mediated phagocytosis,Homo sapiens,hsa04666,TRUE,ENSG00000143398
PIP5K1A,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000143398
PIP5K1A,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000143398
PIP5K1A,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000143398
PIP5K1A,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000143398
PIP5K1B,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000107242
PIP5K1B,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000107242
PIP5K1B,Fc gamma R-mediated phagocytosis,Homo sapiens,hsa04666,TRUE,ENSG00000107242
PIP5K1B,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000107242
PIP5K1B,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000107242
PIP5K1B,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000107242
PIP5K1B,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000107242
PIP5K1C,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000186111
PIP5K1C,Phosphatidylinositol signaling system,Homo sapiens,hsa04070,TRUE,ENSG00000186111
PIP5K1C,Fc gamma R-mediated phagocytosis,Homo sapiens,hsa04666,TRUE,ENSG00000186111
PIP5K1C,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000186111
PIP5K1C,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000186111
PIP5K1C,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000186111
PIP5K1C,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000186111
PIP5K1C,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000186111
PIP5KL1,Inositol phosphate metabolism,Homo sapiens,hsa00562,TRUE,ENSG00000167103
PIP5KL1,Endocytosis,Homo sapiens,hsa04144,TRUE,ENSG00000167103
PIP5KL1,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000167103
PIPOX,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000179761
PIPOX,"Glycine, serine and threonine metabolism",Homo sapiens,hsa00260,TRUE,ENSG00000179761
PIPOX,Lysine degradation,Homo sapiens,hsa00310,TRUE,ENSG00000179761
PIPOX,Peroxisome,Homo sapiens,hsa04146,TRUE,ENSG00000179761
PISD,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000241878
PISD,Glycerophospholipid metabolism,Homo sapiens,hsa00564,TRUE,ENSG00000241878
PITX2,TGF-beta signaling pathway,Homo sapiens,hsa04350,TRUE,ENSG00000164093
PIWIL1,Dorso-ventral axis formation,Homo sapiens,hsa04320,TRUE,ENSG00000125207
PIWIL2,Dorso-ventral axis formation,Homo sapiens,hsa04320,TRUE,ENSG00000197181
PIWIL3,Dorso-ventral axis formation,Homo sapiens,hsa04320,TRUE,ENSG00000184571
PIWIL4,Dorso-ventral axis formation,Homo sapiens,hsa04320,TRUE,ENSG00000134627
PKD1L3,Taste transduction,Homo sapiens,hsa04742,TRUE,ENSG00000277481
PKD2L1,Taste transduction,Homo sapiens,hsa04742,TRUE,ENSG00000107593
PKLR,Insulin signaling pathway,Homo sapiens,hsa04910,TRUE,ENSG00000143627
PKLR,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000143627
PKLR,Purine metabolism,Homo sapiens,hsa00230,TRUE,ENSG00000143627
PKLR,Carbon metabolism,Homo sapiens,hsa01200,TRUE,ENSG00000143627
PKLR,Biosynthesis of amino acids,Homo sapiens,hsa01230,TRUE,ENSG00000143627
PKLR,Pyruvate metabolism,Homo sapiens,hsa00620,TRUE,ENSG00000143627
PKLR,Glycolysis / Gluconeogenesis,Homo sapiens,hsa00010,TRUE,ENSG00000143627
PKM,Glucagon signaling pathway,Homo sapiens,hsa04922,TRUE,ENSG00000067225
PKM,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000067225
PKM,Purine metabolism,Homo sapiens,hsa00230,TRUE,ENSG00000067225
PKM,Carbon metabolism,Homo sapiens,hsa01200,TRUE,ENSG00000067225
PKM,Biosynthesis of amino acids,Homo sapiens,hsa01230,TRUE,ENSG00000067225
PKM,Pyruvate metabolism,Homo sapiens,hsa00620,TRUE,ENSG00000067225
PKM,Glycolysis / Gluconeogenesis,Homo sapiens,hsa00010,TRUE,ENSG00000067225
PKMYT1,Progesterone-mediated oocyte maturation,Homo sapiens,hsa04914,TRUE,ENSG00000127564
PKMYT1,Oocyte meiosis,Homo sapiens,hsa04114,TRUE,ENSG00000127564
PKMYT1,Cell cycle,Homo sapiens,hsa04110,TRUE,ENSG00000127564
PKN1,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000123143
PKN2,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000065243
PKN3,PI3K-Akt signaling pathway,Homo sapiens,hsa04151,TRUE,ENSG00000160447
PLA1A,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000144837
PLA2G10,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000069764
PLA2G10,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000069764
PLA2G10,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000069764
PLA2G10,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000069764
PLA2G10,Glycerophospholipid metabolism,Homo sapiens,hsa00564,TRUE,ENSG00000069764
PLA2G10,Ether lipid metabolism,Homo sapiens,hsa00565,TRUE,ENSG00000069764
PLA2G10,alpha-Linolenic acid metabolism,Homo sapiens,hsa00592,TRUE,ENSG00000069764
PLA2G10,Linoleic acid metabolism,Homo sapiens,hsa00591,TRUE,ENSG00000069764
PLA2G10,Arachidonic acid metabolism,Homo sapiens,hsa00590,TRUE,ENSG00000069764
PLA2G10,Fat digestion and absorption,Homo sapiens,hsa04975,TRUE,ENSG00000069764
PLA2G12A,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000123739
PLA2G12A,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000123739
PLA2G12A,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000123739
PLA2G12A,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000123739
PLA2G12A,Glycerophospholipid metabolism,Homo sapiens,hsa00564,TRUE,ENSG00000123739
PLA2G12A,Ether lipid metabolism,Homo sapiens,hsa00565,TRUE,ENSG00000123739
PLA2G12A,alpha-Linolenic acid metabolism,Homo sapiens,hsa00592,TRUE,ENSG00000123739
PLA2G12A,Linoleic acid metabolism,Homo sapiens,hsa00591,TRUE,ENSG00000123739
PLA2G12A,Arachidonic acid metabolism,Homo sapiens,hsa00590,TRUE,ENSG00000123739
PLA2G12A,Fat digestion and absorption,Homo sapiens,hsa04975,TRUE,ENSG00000123739
PLA2G12B,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000138308
PLA2G12B,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000138308
PLA2G12B,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000138308
PLA2G12B,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000138308
PLA2G12B,Glycerophospholipid metabolism,Homo sapiens,hsa00564,TRUE,ENSG00000138308
PLA2G12B,Ether lipid metabolism,Homo sapiens,hsa00565,TRUE,ENSG00000138308
PLA2G12B,alpha-Linolenic acid metabolism,Homo sapiens,hsa00592,TRUE,ENSG00000138308
PLA2G12B,Linoleic acid metabolism,Homo sapiens,hsa00591,TRUE,ENSG00000138308
PLA2G12B,Arachidonic acid metabolism,Homo sapiens,hsa00590,TRUE,ENSG00000138308
PLA2G12B,Fat digestion and absorption,Homo sapiens,hsa04975,TRUE,ENSG00000138308
PLA2G15,Lysosome,Homo sapiens,hsa04142,TRUE,ENSG00000103066
PLA2G15,Glycerophospholipid metabolism,Homo sapiens,hsa00564,TRUE,ENSG00000103066
PLA2G16,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000176485
PLA2G16,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000176485
PLA2G16,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000176485
PLA2G16,Glycerophospholipid metabolism,Homo sapiens,hsa00564,TRUE,ENSG00000176485
PLA2G16,Ether lipid metabolism,Homo sapiens,hsa00565,TRUE,ENSG00000176485
PLA2G16,alpha-Linolenic acid metabolism,Homo sapiens,hsa00592,TRUE,ENSG00000176485
PLA2G16,Linoleic acid metabolism,Homo sapiens,hsa00591,TRUE,ENSG00000176485
PLA2G16,Arachidonic acid metabolism,Homo sapiens,hsa00590,TRUE,ENSG00000176485
PLA2G1B,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000170890
PLA2G1B,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000170890
PLA2G1B,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000170890
PLA2G1B,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000170890
PLA2G1B,Glycerophospholipid metabolism,Homo sapiens,hsa00564,TRUE,ENSG00000170890
PLA2G1B,Ether lipid metabolism,Homo sapiens,hsa00565,TRUE,ENSG00000170890
PLA2G1B,alpha-Linolenic acid metabolism,Homo sapiens,hsa00592,TRUE,ENSG00000170890
PLA2G1B,Linoleic acid metabolism,Homo sapiens,hsa00591,TRUE,ENSG00000170890
PLA2G1B,Arachidonic acid metabolism,Homo sapiens,hsa00590,TRUE,ENSG00000170890
PLA2G1B,Fat digestion and absorption,Homo sapiens,hsa04975,TRUE,ENSG00000170890
PLA2G2A,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000188257
PLA2G2A,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000188257
PLA2G2A,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000188257
PLA2G2A,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000188257
PLA2G2A,Glycerophospholipid metabolism,Homo sapiens,hsa00564,TRUE,ENSG00000188257
PLA2G2A,Ether lipid metabolism,Homo sapiens,hsa00565,TRUE,ENSG00000188257
PLA2G2A,alpha-Linolenic acid metabolism,Homo sapiens,hsa00592,TRUE,ENSG00000188257
PLA2G2A,Linoleic acid metabolism,Homo sapiens,hsa00591,TRUE,ENSG00000188257
PLA2G2A,Arachidonic acid metabolism,Homo sapiens,hsa00590,TRUE,ENSG00000188257
PLA2G2A,Fat digestion and absorption,Homo sapiens,hsa04975,TRUE,ENSG00000188257
PLA2G2C,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000187980
PLA2G2C,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000187980
PLA2G2C,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000187980
PLA2G2C,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000187980
PLA2G2C,Glycerophospholipid metabolism,Homo sapiens,hsa00564,TRUE,ENSG00000187980
PLA2G2C,Ether lipid metabolism,Homo sapiens,hsa00565,TRUE,ENSG00000187980
PLA2G2C,alpha-Linolenic acid metabolism,Homo sapiens,hsa00592,TRUE,ENSG00000187980
PLA2G2C,Linoleic acid metabolism,Homo sapiens,hsa00591,TRUE,ENSG00000187980
PLA2G2C,Arachidonic acid metabolism,Homo sapiens,hsa00590,TRUE,ENSG00000187980
PLA2G2C,Fat digestion and absorption,Homo sapiens,hsa04975,TRUE,ENSG00000187980
PLA2G2D,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000117215
PLA2G2D,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000117215
PLA2G2D,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000117215
PLA2G2D,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000117215
PLA2G2D,Glycerophospholipid metabolism,Homo sapiens,hsa00564,TRUE,ENSG00000117215
PLA2G2D,Ether lipid metabolism,Homo sapiens,hsa00565,TRUE,ENSG00000117215
PLA2G2D,alpha-Linolenic acid metabolism,Homo sapiens,hsa00592,TRUE,ENSG00000117215
PLA2G2D,Linoleic acid metabolism,Homo sapiens,hsa00591,TRUE,ENSG00000117215
PLA2G2D,Arachidonic acid metabolism,Homo sapiens,hsa00590,TRUE,ENSG00000117215
PLA2G2D,Fat digestion and absorption,Homo sapiens,hsa04975,TRUE,ENSG00000117215
PLA2G2E,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000188784
PLA2G2E,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000188784
PLA2G2E,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000188784
PLA2G2E,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000188784
PLA2G2E,Glycerophospholipid metabolism,Homo sapiens,hsa00564,TRUE,ENSG00000188784
PLA2G2E,Ether lipid metabolism,Homo sapiens,hsa00565,TRUE,ENSG00000188784
PLA2G2E,alpha-Linolenic acid metabolism,Homo sapiens,hsa00592,TRUE,ENSG00000188784
PLA2G2E,Linoleic acid metabolism,Homo sapiens,hsa00591,TRUE,ENSG00000188784
PLA2G2E,Arachidonic acid metabolism,Homo sapiens,hsa00590,TRUE,ENSG00000188784
PLA2G2E,Fat digestion and absorption,Homo sapiens,hsa04975,TRUE,ENSG00000188784
PLA2G2F,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000158786
PLA2G2F,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000158786
PLA2G2F,Ras signaling pathway,Homo sapiens,hsa04014,TRUE,ENSG00000158786
PLA2G2F,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000158786
PLA2G2F,Glycerophospholipid metabolism,Homo sapiens,hsa00564,TRUE,ENSG00000158786
PLA2G2F,Ether lipid metabolism,Homo sapiens,hsa00565,TRUE,ENSG00000158786
PLA2G2F,alpha-Linolenic acid metabolism,Homo sapiens,hsa00592,TRUE,ENSG00000158786
PLA2G2F,Linoleic acid metabolism,Homo sapiens,hsa00591,TRUE,ENSG00000158786
PLA2G2F,Arachidonic acid metabolism,Homo sapiens,hsa00590,TRUE,ENSG00000158786
PLA2G2F,Fat digestion and absorption,Homo sapiens,hsa04975,TRUE,ENSG00000158786
